user_id,variant,pre_signup_value,device,country,converted,revenue,experiment_notes
3193,treatment,24.15,mobile,PH,0,0.0,
3194,treatment,33.84,desktop,SG,0,0.0,
3195,treatment,21.99,desktop,PH,0,0.0,
3196,control,88.14,mobile,PH,0,0.0,
3197,control,24.52,mobile,VN,0,0.0,
3198,control,,desktop,VN,0,0.0,
3199,treatment,41.83,desktop,SG,0,0.0,
3200,control,32.58,mobile,ID,1,27.28,
3201,treatment,50.35,mobile,SG,1,9.38,
3202,treatment,6.46,desktop,ID,0,0.0,
3203,control,34.98,mobile,ID,0,0.0,
3204,control,20.95,,ID,0,0.0,
3205,control,17.44,desktop,SG,0,0.0,
3206,control,51.84,mobile,SG,0,0.0,
3207,treatment,44.49,mobile,SG,0,0.0,
3208,control,25.9,mobile,VN,0,0.0,
3209,treatment,35.36,mobile,ID,1,33.03,
3210,control,27.21,desktop,MY,0,0.0,
3211,control,15.78,desktop,VN,0,0.0,
3212,control,,mobile,ID,0,0.0,
3213,control,14.27,mobile,SG,0,0.0,
3214,control,25.4,mobile,MY,0,0.0,
3215,treatment,51.82,mobile,ID,1,46.96,
3216,treatment,76.63,,ID,0,0.0,
3217,treatment,17.86,mobile,ID,0,0.0,
3218,control,42.26,mobile,ID,0,0.0,
3219,treatment,18.82,mobile,SG,0,0.0,
3220,control,28.37,desktop,PH,0,0.0,
3221,treatment,38.6,mobile,PH,1,26.53,
3222,control,16.85,desktop,ID,0,0.0,
3223,control,1.74,desktop,SG,0,0.0,
3224,control,,mobile,ID,0,0.0,
3225,control,,mobile,MY,0,0.0,
3226,control,73.62,mobile,ID,0,0.0,
3227,control,104.7,desktop,ID,0,0.0,
3228,treatment,65.04,mobile,VN,0,0.0,
3229,control,20.6,desktop,ID,0,0.0,
3230,control,20.46,mobile,PH,0,0.0,
3231,treatment,12.31,desktop,PH,0,0.0,
3232,treatment,63.35,mobile,MY,0,0.0,
3233,control,33.52,mobile,VN,0,0.0,
3234,control,12.88,desktop,ID,0,0.0,
3235,treatment,49.69,desktop,PH,0,0.0,
3236,control,27.86,mobile,SG,0,0.0,
3237,treatment,,mobile,ID,0,0.0,
3238,treatment,38.63,desktop,SG,0,0.0,
3239,control,81.38,,MY,0,0.0,
3240,control,40.96,desktop,ID,0,0.0,
3241,control,36.25,desktop,MY,0,0.0,
3242,treatment,3.26,desktop,SG,1,47.2,
3243,treatment,54.43,mobile,VN,0,0.0,
3244,treatment,12.66,desktop,MY,0,0.0,
3245,treatment,21.33,mobile,ID,0,0.0,
3246,control,3.73,mobile,MY,0,0.0,
3247,treatment,29.1,desktop,ID,0,0.0,
3248,control,19.42,desktop,ID,0,0.0,
3249,treatment,19.71,mobile,ID,0,0.0,
3250,control,7.21,mobile,SG,0,0.0,
3251,treatment,,desktop,VN,0,0.0,
3252,treatment,13.93,desktop,PH,0,0.0,
3253,control,23.72,mobile,MY,0,0.0,
3254,control,22.58,mobile,SG,0,0.0,
3255,treatment,23.2,mobile,SG,0,0.0,
3256,treatment,,desktop,MY,0,0.0,
3257,treatment,57.81,desktop,SG,0,0.0,
3258,control,15.39,mobile,MY,1,45.92,
3259,treatment,11.22,mobile,ID,0,0.0,
3260,treatment,2.03,mobile,VN,0,0.0,
3261,treatment,30.75,mobile,PH,0,0.0,
3262,control,4.55,mobile,SG,0,0.0,
3263,control,10.31,desktop,MY,0,0.0,
3264,control,68.45,mobile,SG,0,0.0,
3265,control,57.51,mobile,PH,0,0.0,
3266,treatment,11.88,desktop,SG,0,0.0,
3267,control,10.96,desktop,SG,0,0.0,
3268,treatment,11.06,desktop,MY,0,0.0,
3269,treatment,,desktop,MY,0,0.0,
3270,treatment,39.21,desktop,PH,0,0.0,
3271,control,9.83,mobile,SG,0,0.0,
3272,treatment,76.38,desktop,VN,0,0.0,
3273,treatment,19.22,mobile,PH,0,0.0,
3274,treatment,24.75,desktop,VN,0,0.0,
3275,control,32.03,desktop,ID,0,0.0,
3276,treatment,32.74,mobile,MY,0,0.0,
3277,treatment,26.97,,PH,1,17.3,
3278,control,30.8,mobile,VN,0,0.0,
3279,control,20.29,,PH,0,0.0,
3280,control,18.55,mobile,MY,0,0.0,
3281,control,24.16,mobile,SG,0,0.0,
3282,treatment,83.91,mobile,ID,0,0.0,
3283,treatment,39.56,,SG,0,0.0,
3284,treatment,10.59,desktop,SG,0,0.0,
3285,control,42.98,mobile,MY,0,0.0,
3286,treatment,13.57,desktop,SG,1,16.1,
3287,control,19.08,mobile,MY,0,0.0,
3288,treatment,66.01,mobile,ID,0,0.0,
3289,control,13.51,mobile,SG,0,0.0,
3290,treatment,19.89,mobile,ID,0,0.0,
3291,treatment,20.43,mobile,MY,1,19.66,
3292,treatment,37.15,desktop,MY,0,0.0,
3293,control,31.19,mobile,SG,0,0.0,
3294,control,6.98,mobile,VN,0,0.0,
3295,treatment,21.27,mobile,VN,0,0.0,
3296,control,22.02,desktop,PH,0,0.0,
3297,control,36.86,desktop,SG,0,0.0,
3298,treatment,9.39,mobile,ID,0,0.0,
3299,treatment,58.04,mobile,MY,1,83.49,
3300,treatment,13.37,mobile,SG,0,0.0,
3301,treatment,68.48,mobile,SG,1,23.68,
3302,treatment,13.98,desktop,VN,0,0.0,
3303,treatment,12.52,mobile,SG,0,0.0,
3304,control,9.15,mobile,VN,0,0.0,
3305,control,20.27,desktop,MY,0,0.0,
3306,treatment,21.73,desktop,MY,0,0.0,
3307,treatment,36.59,mobile,MY,0,0.0,
3308,treatment,19.72,mobile,SG,0,0.0,
3309,control,17.22,,ID,0,0.0,
3310,control,57.34,desktop,ID,1,20.34,
3311,control,14.5,desktop,ID,0,0.0,
3312,treatment,28.41,mobile,SG,0,0.0,
3313,treatment,28.13,desktop,ID,0,0.0,
3314,treatment,25.94,mobile,SG,1,29.68,
3315,treatment,14.52,desktop,SG,0,0.0,
3316,control,64.32,mobile,SG,0,0.0,
3317,treatment,43.67,mobile,ID,0,0.0,
3318,treatment,14.07,mobile,PH,0,0.0,
3319,treatment,18.98,mobile,MY,0,0.0,
3320,control,6.48,mobile,ID,0,0.0,
3321,treatment,28.37,mobile,PH,0,0.0,
3322,treatment,8.65,mobile,SG,1,12.9,
3323,treatment,42.08,mobile,MY,0,0.0,
3324,control,,desktop,SG,0,0.0,
3325,treatment,8.6,mobile,SG,0,0.0,
3326,treatment,32.37,mobile,ID,1,32.2,
3327,treatment,25.27,desktop,MY,0,0.0,
3328,control,53.82,desktop,ID,0,0.0,
3329,treatment,27.2,mobile,ID,0,0.0,
3330,control,6.21,mobile,ID,0,0.0,
3331,control,18.04,mobile,ID,0,0.0,
3332,treatment,32.8,mobile,SG,1,48.68,
3333,control,31.34,mobile,ID,1,41.86,
3334,control,67.87,mobile,PH,0,0.0,
3335,control,61.18,mobile,SG,0,0.0,
3336,control,14.99,,SG,0,0.0,
3337,treatment,46.45,desktop,ID,0,0.0,
3338,control,,mobile,MY,0,0.0,
3339,treatment,12.73,desktop,SG,1,30.39,
3340,treatment,17.18,mobile,SG,0,0.0,
3341,control,53.91,desktop,ID,0,0.0,
3342,treatment,20.01,mobile,MY,1,128.02,
3343,control,19.18,desktop,SG,0,0.0,
3344,treatment,8.39,mobile,SG,0,0.0,
3345,treatment,6.23,mobile,VN,0,0.0,
3346,treatment,22.46,desktop,SG,0,0.0,
3347,control,5.37,desktop,MY,0,0.0,
3348,treatment,37.98,mobile,MY,0,0.0,
3349,treatment,22.11,mobile,SG,0,0.0,
3350,treatment,63.47,mobile,PH,0,0.0,
3351,control,34.26,desktop,ID,0,0.0,
3352,control,33.15,mobile,ID,0,0.0,
3353,control,,mobile,MY,0,0.0,
3354,treatment,18.04,mobile,SG,0,0.0,
3355,control,52.81,desktop,ID,0,0.0,
3356,control,34.64,desktop,MY,0,0.0,
3357,control,2.89,desktop,MY,0,0.0,
3358,control,2.89,mobile,VN,0,0.0,
3359,treatment,72.23,mobile,ID,0,0.0,
3360,treatment,19.52,desktop,MY,0,0.0,
3361,control,29.19,mobile,MY,0,0.0,
3362,control,30.39,mobile,MY,1,13.75,
3363,treatment,54.88,mobile,ID,0,0.0,
3364,control,51.62,desktop,ID,1,19.57,
3365,treatment,,desktop,SG,0,0.0,
3366,control,28.71,desktop,SG,0,0.0,
3367,control,39.6,mobile,MY,0,0.0,
3368,control,44.99,desktop,ID,0,0.0,
3369,treatment,16.73,mobile,SG,0,0.0,
3370,control,,mobile,SG,0,0.0,
3371,treatment,18.6,desktop,ID,0,0.0,
3372,control,14.57,mobile,ID,0,0.0,
3373,control,35.32,mobile,ID,0,0.0,
3374,treatment,27.31,desktop,ID,0,0.0,
3375,control,17.63,mobile,MY,0,0.0,
3376,treatment,30.52,desktop,SG,0,0.0,
3377,treatment,70.74,desktop,MY,0,0.0,
3378,control,28.3,mobile,PH,0,0.0,
3379,control,10.84,desktop,ID,0,0.0,
3380,treatment,34.11,desktop,MY,0,0.0,
3381,control,25.14,mobile,PH,0,0.0,
3382,treatment,13.22,desktop,MY,0,0.0,
3383,control,59.68,,ID,0,0.0,
3384,control,,mobile,MY,0,0.0,
3385,treatment,57.95,desktop,SG,1,56.61,
3386,treatment,54.97,mobile,PH,1,10.82,
3387,control,60.69,mobile,PH,0,0.0,
3388,control,29.11,desktop,ID,0,0.0,
3389,treatment,34.89,mobile,ID,0,0.0,
3390,treatment,19.28,mobile,MY,0,0.0,
3391,control,7.78,mobile,MY,1,57.46,
3392,control,5.22,mobile,ID,0,0.0,
3393,treatment,17.17,desktop,ID,0,0.0,
3394,control,21.24,mobile,SG,0,0.0,
3395,control,9.93,,PH,0,0.0,
3396,treatment,,desktop,PH,0,0.0,
3397,control,12.07,desktop,ID,0,0.0,
3398,treatment,36.48,desktop,VN,0,0.0,
3399,control,16.82,mobile,SG,0,0.0,
3400,control,,desktop,VN,0,0.0,
3401,control,29.73,desktop,ID,0,0.0,
3402,treatment,19.23,mobile,SG,0,0.0,
3403,treatment,25.6,mobile,ID,0,0.0,
3404,control,32.63,mobile,ID,0,0.0,
3405,control,46.95,mobile,SG,0,0.0,
3406,treatment,46.67,desktop,ID,0,0.0,
3407,treatment,18.74,desktop,SG,0,0.0,
3408,control,35.08,desktop,SG,0,0.0,
3409,control,13.18,mobile,SG,0,0.0,
3410,treatment,20.81,mobile,MY,0,0.0,
3411,treatment,1.28,desktop,PH,0,0.0,
3412,treatment,10.41,mobile,ID,0,0.0,
3413,treatment,34.9,desktop,ID,1,29.31,
3414,treatment,56.62,desktop,MY,0,0.0,
3415,treatment,2.53,mobile,SG,1,13.9,
3416,treatment,,mobile,ID,0,0.0,
3417,control,51.12,mobile,MY,0,0.0,
3418,control,9.72,desktop,ID,0,0.0,
3419,treatment,44.57,mobile,SG,0,0.0,
3420,treatment,5.21,mobile,VN,1,34.71,
3421,control,25.22,mobile,SG,0,0.0,
3422,treatment,3.79,mobile,MY,1,28.97,
3423,treatment,18.92,mobile,SG,0,0.0,
3424,control,16.77,mobile,ID,0,0.0,
3425,control,31.57,desktop,MY,0,0.0,
3426,treatment,12.36,mobile,ID,0,0.0,
3427,control,17.49,mobile,ID,0,0.0,
3428,treatment,31.73,desktop,ID,0,0.0,
3429,control,68.3,mobile,MY,0,0.0,
3430,control,55.91,mobile,PH,0,0.0,
3431,control,22.79,mobile,SG,0,0.0,
3432,control,41.24,mobile,SG,1,2.94,
3433,treatment,,,MY,0,0.0,
3434,control,39.19,desktop,SG,0,0.0,
3435,treatment,7.88,desktop,SG,0,0.0,
3436,treatment,10.61,desktop,SG,1,21.75,
3437,control,17.36,mobile,ID,1,20.99,
3438,treatment,8.4,mobile,SG,0,0.0,
3439,treatment,9.2,mobile,MY,0,0.0,
3440,treatment,6.73,mobile,ID,1,14.08,
3441,control,38.15,mobile,ID,1,7.58,
3442,control,2.81,desktop,PH,1,16.68,
3443,control,22.26,,PH,0,0.0,
3444,treatment,28.52,mobile,SG,1,22.17,
3445,control,68.48,mobile,ID,0,0.0,
3446,treatment,16.04,desktop,MY,1,56.34,
3447,control,13.87,mobile,ID,1,37.64,
3448,treatment,39.25,desktop,MY,1,20.13,
3449,control,47.27,desktop,VN,0,0.0,
3450,control,57.86,desktop,ID,0,0.0,
3451,control,72.07,mobile,ID,0,0.0,
3452,control,15.66,mobile,MY,0,0.0,
3453,treatment,31.18,mobile,SG,0,0.0,
3454,control,25.41,mobile,SG,0,0.0,
3455,control,32.83,desktop,ID,0,0.0,
3456,treatment,11.12,mobile,SG,0,0.0,
3457,treatment,31.1,mobile,PH,1,14.57,
3458,control,20.89,mobile,ID,0,0.0,
3459,treatment,16.16,desktop,ID,0,0.0,
3460,treatment,9.89,mobile,MY,0,0.0,
3461,treatment,28.57,mobile,MY,0,0.0,
3462,treatment,18.01,desktop,MY,0,0.0,
3463,treatment,24.81,mobile,SG,0,0.0,
3464,treatment,,mobile,ID,0,0.0,
3465,control,13.75,mobile,ID,0,0.0,
3466,treatment,9.31,mobile,VN,0,0.0,
3467,treatment,7.91,mobile,PH,0,0.0,
3468,control,10.01,mobile,VN,0,0.0,
3469,treatment,49.25,mobile,ID,0,0.0,
3470,treatment,7.91,desktop,MY,0,0.0,
3471,control,5.75,mobile,ID,0,0.0,
3472,control,7.28,desktop,SG,0,0.0,
3473,treatment,52.02,desktop,ID,1,33.29,
3474,treatment,7.38,mobile,ID,1,10.28,
3475,treatment,81.06,,SG,0,0.0,
3476,control,,mobile,MY,1,4.83,
3477,treatment,65.65,desktop,ID,0,0.0,
3478,treatment,,mobile,PH,0,0.0,
3479,treatment,9.25,desktop,MY,1,49.38,
3480,treatment,4.73,mobile,PH,0,0.0,
3481,treatment,,desktop,ID,0,0.0,
3482,treatment,54.53,mobile,ID,0,0.0,
3483,treatment,7.76,mobile,MY,0,0.0,
3484,control,1.03,desktop,ID,0,0.0,
3485,control,20.09,mobile,SG,0,0.0,
3486,treatment,3.86,mobile,SG,0,0.0,
3487,treatment,27.74,mobile,ID,0,0.0,
3488,treatment,18.52,desktop,SG,1,12.26,
3489,treatment,8.44,mobile,ID,0,0.0,
3490,treatment,12.09,desktop,SG,0,0.0,
3491,treatment,7.61,mobile,VN,0,0.0,
3492,treatment,12.9,mobile,MY,0,0.0,
3493,treatment,12.16,desktop,PH,0,0.0,
3494,control,42.46,mobile,ID,0,0.0,
3495,control,9.87,mobile,MY,0,0.0,
3496,control,19.18,mobile,SG,0,0.0,
3497,control,,desktop,PH,0,0.0,
3498,control,12.8,mobile,MY,0,0.0,
3499,treatment,25.57,mobile,MY,0,0.0,
3500,treatment,43.12,desktop,MY,0,0.0,
3501,control,28.44,desktop,MY,0,0.0,
3502,treatment,72.19,mobile,ID,0,0.0,
3503,control,37.72,mobile,VN,1,37.72,
3504,control,35.83,mobile,SG,1,17.74,
3505,treatment,,desktop,SG,0,0.0,
3506,treatment,14.86,,ID,0,0.0,
3507,treatment,28.89,mobile,MY,0,0.0,
3508,treatment,12.47,desktop,SG,0,0.0,
3509,treatment,,mobile,VN,0,0.0,
3510,treatment,23.56,mobile,SG,0,0.0,
3511,control,44.69,desktop,VN,0,0.0,
3512,control,,mobile,ID,0,0.0,
3513,control,11.9,desktop,SG,0,0.0,
3514,treatment,37.57,mobile,ID,1,42.11,
3515,treatment,14.72,mobile,MY,0,0.0,
3516,treatment,104.43,mobile,ID,1,23.53,
3517,control,64.17,desktop,MY,0,0.0,
3518,treatment,49.11,,PH,1,31.29,
3519,treatment,59.66,mobile,PH,0,0.0,
3520,control,33.27,,ID,1,24.07,
3521,control,29.0,desktop,SG,0,0.0,
3522,treatment,15.92,mobile,PH,0,0.0,
3523,control,24.38,mobile,SG,0,0.0,
3524,control,31.95,,VN,0,0.0,
3525,treatment,34.94,mobile,ID,0,0.0,
3526,control,49.62,desktop,ID,0,0.0,
3527,control,73.19,desktop,MY,0,0.0,
3528,control,24.6,mobile,PH,0,0.0,
3529,control,34.05,desktop,PH,0,0.0,
3530,treatment,22.13,mobile,PH,0,0.0,
3531,treatment,12.81,mobile,ID,0,0.0,
3532,control,,mobile,ID,0,0.0,
3533,treatment,16.16,desktop,MY,0,0.0,
3534,treatment,,desktop,SG,0,0.0,
3535,treatment,49.5,desktop,MY,0,0.0,
3536,treatment,21.71,mobile,PH,0,0.0,
3537,treatment,42.73,mobile,MY,0,0.0,
3538,control,39.71,desktop,ID,0,0.0,
3539,control,17.52,desktop,VN,0,0.0,
3540,control,5.32,desktop,SG,1,30.12,
3541,treatment,52.8,mobile,ID,1,15.4,
3542,treatment,,mobile,ID,0,0.0,
3543,control,20.55,desktop,ID,0,0.0,
3544,treatment,,desktop,SG,0,0.0,
3545,treatment,113.2,mobile,PH,0,0.0,
3546,treatment,13.42,mobile,SG,0,0.0,
3547,control,60.43,mobile,ID,0,0.0,
3548,control,16.14,mobile,SG,0,0.0,
3549,treatment,27.51,desktop,PH,0,0.0,
3550,control,36.36,mobile,SG,0,0.0,
3551,treatment,21.45,mobile,SG,0,0.0,
3552,treatment,60.72,mobile,MY,0,0.0,
3553,treatment,22.22,mobile,PH,0,0.0,
3554,control,57.37,desktop,SG,0,0.0,
3555,treatment,92.1,desktop,SG,0,0.0,
3556,treatment,9.96,mobile,PH,0,0.0,
3557,control,49.26,mobile,MY,0,0.0,
3558,treatment,12.29,mobile,ID,0,0.0,
3559,treatment,39.8,desktop,MY,0,0.0,
3560,control,22.12,mobile,ID,1,20.1,
3561,control,68.88,mobile,SG,0,0.0,
3562,control,24.97,mobile,MY,0,0.0,
3563,control,22.51,desktop,PH,0,0.0,
3564,treatment,12.27,mobile,ID,0,0.0,
3565,treatment,9.83,,SG,0,0.0,
3566,control,52.96,mobile,MY,0,0.0,
3567,control,74.54,desktop,SG,0,0.0,
3568,control,41.0,mobile,MY,0,0.0,
3569,control,48.54,desktop,MY,0,0.0,
3570,treatment,109.87,mobile,SG,0,0.0,
3571,treatment,20.01,mobile,ID,1,29.85,
3572,control,41.35,desktop,SG,0,0.0,
3573,control,26.13,mobile,PH,1,8.47,
3574,treatment,20.43,mobile,SG,0,0.0,
3575,control,102.13,desktop,SG,0,0.0,
3576,control,6.96,mobile,SG,0,0.0,
3577,treatment,10.63,mobile,SG,1,23.8,
3578,control,12.95,desktop,MY,0,0.0,
3579,treatment,33.51,desktop,SG,0,0.0,
3580,control,64.45,desktop,MY,0,0.0,
3581,control,20.8,desktop,ID,0,0.0,
3582,treatment,,desktop,ID,0,0.0,
3583,control,57.59,desktop,SG,0,0.0,
3584,control,30.73,desktop,SG,0,0.0,
3585,treatment,20.73,mobile,MY,0,0.0,
3586,treatment,43.56,mobile,ID,0,0.0,
3587,control,16.66,desktop,SG,0,0.0,
3588,treatment,8.53,desktop,ID,0,0.0,
3589,control,58.04,mobile,SG,0,0.0,
3590,control,14.19,mobile,ID,1,7.12,
3591,control,15.93,mobile,MY,0,0.0,
3592,treatment,20.67,mobile,SG,0,0.0,
3593,treatment,,desktop,ID,0,0.0,
3594,treatment,74.06,mobile,SG,0,0.0,
3595,control,53.21,mobile,MY,0,0.0,
3596,treatment,14.58,mobile,SG,0,0.0,
3597,treatment,48.56,mobile,ID,0,0.0,
3598,control,24.81,desktop,MY,0,0.0,
3599,control,25.65,,SG,0,0.0,
3600,control,,mobile,VN,0,0.0,
3601,control,100.05,desktop,ID,1,20.54,
3602,treatment,77.59,desktop,SG,0,0.0,
3603,treatment,16.09,desktop,ID,0,0.0,
3604,control,17.27,mobile,PH,0,0.0,
3605,treatment,11.57,desktop,PH,0,0.0,
3606,control,17.34,desktop,SG,0,0.0,
3607,control,34.79,desktop,VN,0,0.0,
3608,treatment,57.3,mobile,MY,0,0.0,
3609,treatment,22.93,mobile,PH,1,67.04,
3610,control,6.06,mobile,SG,1,11.4,
3611,control,18.12,mobile,SG,0,0.0,
3612,treatment,9.44,desktop,SG,0,0.0,
3613,treatment,40.98,mobile,PH,0,0.0,
3614,treatment,84.2,mobile,SG,0,0.0,
3615,control,18.52,mobile,PH,0,0.0,
3616,treatment,32.64,mobile,PH,0,0.0,
3617,treatment,20.93,desktop,ID,0,0.0,
3618,treatment,16.13,mobile,SG,0,0.0,
3619,control,65.15,mobile,PH,0,0.0,
3620,treatment,23.77,desktop,ID,0,0.0,
3621,treatment,37.94,mobile,SG,0,0.0,
3622,control,11.73,mobile,MY,0,0.0,
3623,treatment,66.54,mobile,MY,1,58.22,
3624,control,35.17,mobile,SG,0,0.0,
3625,treatment,28.46,mobile,ID,0,0.0,
3626,treatment,50.37,mobile,PH,0,0.0,
3627,control,48.98,mobile,SG,0,0.0,
3628,control,18.68,mobile,MY,0,0.0,
3629,treatment,30.83,mobile,MY,0,0.0,
3630,control,84.85,,MY,0,0.0,
3631,control,20.88,,SG,0,0.0,
3632,control,14.75,desktop,MY,0,0.0,
3633,treatment,74.6,mobile,ID,1,18.83,
3634,control,8.33,desktop,ID,0,0.0,
3635,treatment,7.38,mobile,MY,1,72.4,
3636,treatment,18.77,mobile,PH,0,0.0,
3637,treatment,61.57,mobile,PH,0,0.0,
3638,treatment,26.51,desktop,PH,1,36.55,
3639,control,36.57,desktop,SG,0,0.0,
3640,treatment,80.34,desktop,SG,1,8.47,
3641,control,44.34,desktop,SG,0,0.0,
3642,treatment,26.5,desktop,MY,0,0.0,
3643,treatment,47.34,desktop,ID,0,0.0,
3644,treatment,15.25,mobile,VN,0,0.0,
3645,treatment,58.52,mobile,ID,0,0.0,
3646,treatment,3.73,mobile,SG,0,0.0,
3647,control,30.99,desktop,ID,0,0.0,
3648,treatment,36.02,mobile,SG,0,0.0,
3649,control,23.83,mobile,SG,0,0.0,
3650,control,56.92,mobile,SG,0,0.0,
3651,control,36.25,mobile,SG,1,3.6,
3652,control,18.99,mobile,MY,0,0.0,
3653,treatment,24.14,mobile,PH,0,0.0,
3654,treatment,26.99,mobile,MY,0,0.0,
3655,control,,mobile,MY,0,0.0,
3656,control,14.01,desktop,PH,0,0.0,
3657,treatment,7.57,desktop,PH,0,0.0,
3658,treatment,48.67,mobile,ID,0,0.0,
3659,treatment,2.83,mobile,PH,1,16.84,
3660,treatment,17.52,mobile,VN,0,0.0,
3661,control,32.21,mobile,MY,0,0.0,
3662,control,53.14,mobile,MY,0,0.0,
3663,treatment,55.62,mobile,VN,0,0.0,
3664,control,22.05,mobile,SG,0,0.0,
3665,control,43.53,mobile,SG,0,0.0,
3666,treatment,26.22,mobile,MY,0,0.0,
3667,treatment,27.24,mobile,SG,1,25.77,
3668,treatment,37.43,mobile,ID,0,0.0,
3669,treatment,29.65,mobile,SG,0,0.0,
3670,control,121.16,mobile,PH,0,0.0,
3671,control,11.38,mobile,PH,0,0.0,
3672,treatment,16.65,desktop,MY,0,0.0,
3673,treatment,,mobile,MY,0,0.0,
3674,treatment,16.04,desktop,VN,0,0.0,
3675,treatment,4.06,mobile,SG,0,0.0,
3676,control,16.35,mobile,VN,0,0.0,
3677,control,18.1,mobile,SG,0,0.0,
3678,treatment,61.34,desktop,ID,0,0.0,
3679,control,18.03,desktop,ID,0,0.0,
3680,treatment,10.46,desktop,ID,0,0.0,
3681,treatment,14.81,mobile,PH,0,0.0,
3682,control,12.83,mobile,ID,0,0.0,
3683,control,9.55,mobile,VN,0,0.0,
3684,control,45.16,mobile,MY,0,0.0,
3685,control,18.7,mobile,SG,0,0.0,
3686,control,41.03,mobile,PH,0,0.0,
3687,treatment,23.72,mobile,SG,0,0.0,
3688,treatment,43.04,mobile,SG,0,0.0,
3689,treatment,0.74,mobile,MY,0,0.0,
3690,treatment,31.25,mobile,SG,1,57.38,
3691,control,39.35,desktop,PH,0,0.0,
3692,treatment,19.3,mobile,VN,0,0.0,
3693,control,30.51,mobile,ID,0,0.0,
3694,control,42.6,mobile,SG,0,0.0,
3695,treatment,37.07,mobile,VN,0,0.0,
3696,control,16.46,mobile,PH,0,0.0,
3697,control,40.25,mobile,MY,0,0.0,
3698,treatment,19.84,mobile,MY,0,0.0,
3699,control,8.56,mobile,PH,0,0.0,
3700,control,13.77,mobile,VN,0,0.0,
3701,control,41.18,mobile,MY,0,0.0,
3702,treatment,,mobile,MY,0,0.0,
3703,treatment,28.67,mobile,ID,1,18.24,
3704,treatment,32.2,desktop,ID,0,0.0,
3705,control,11.34,mobile,VN,0,0.0,
3706,treatment,4.56,mobile,ID,0,0.0,
3707,treatment,26.42,mobile,VN,0,0.0,
3708,treatment,5.31,mobile,ID,0,0.0,
3709,control,40.74,desktop,MY,0,0.0,
3710,treatment,12.05,mobile,VN,0,0.0,
3711,control,73.44,desktop,PH,0,0.0,
3712,control,39.28,mobile,ID,0,0.0,
3713,treatment,8.9,desktop,VN,0,0.0,
3714,treatment,12.8,mobile,ID,1,19.08,
3715,treatment,34.32,mobile,ID,0,0.0,
3716,treatment,31.58,mobile,SG,0,0.0,
3717,control,13.6,desktop,MY,0,0.0,
3718,control,19.49,mobile,MY,0,0.0,
3719,control,68.47,mobile,SG,0,0.0,
3720,treatment,44.92,desktop,MY,1,15.28,
3721,control,19.15,mobile,ID,0,0.0,
3722,control,20.14,mobile,ID,0,0.0,
3723,treatment,23.87,desktop,SG,0,0.0,
3724,control,19.88,mobile,ID,0,0.0,
3725,control,21.95,,ID,0,0.0,
3726,control,8.67,mobile,PH,0,0.0,
3727,control,57.53,desktop,MY,1,18.52,
3728,control,30.72,desktop,VN,0,0.0,
3729,treatment,16.2,mobile,VN,0,0.0,
3730,control,23.51,mobile,MY,0,0.0,
3731,treatment,10.02,mobile,ID,0,0.0,
3732,treatment,,mobile,MY,0,0.0,
3733,control,28.91,mobile,SG,1,12.67,
3734,treatment,20.26,desktop,ID,0,0.0,
3735,control,14.21,mobile,ID,0,0.0,
3736,treatment,35.09,mobile,ID,0,0.0,
3737,control,21.8,desktop,MY,0,0.0,
3738,treatment,10.28,mobile,SG,0,0.0,
3739,control,26.78,mobile,SG,0,0.0,
3740,control,,mobile,MY,0,0.0,
3741,treatment,33.15,desktop,ID,0,0.0,
3742,treatment,67.48,mobile,PH,0,0.0,
3743,control,37.08,desktop,SG,0,0.0,
3744,treatment,27.5,mobile,MY,1,13.02,
3745,treatment,32.89,mobile,MY,0,0.0,
3746,treatment,80.2,mobile,PH,0,0.0,
3747,control,4.71,mobile,SG,0,0.0,
3748,control,67.95,mobile,ID,1,41.18,
3749,control,33.09,mobile,ID,0,0.0,
3750,control,55.64,mobile,MY,0,0.0,
3751,control,2.68,desktop,PH,0,0.0,
3752,treatment,7.36,mobile,SG,0,0.0,
3753,control,,desktop,ID,0,0.0,
3754,control,40.11,desktop,PH,0,0.0,
3755,control,8.24,desktop,MY,0,0.0,
3756,treatment,18.82,desktop,ID,0,0.0,
3757,treatment,44.31,mobile,PH,0,0.0,
3758,control,56.95,mobile,ID,0,0.0,
3759,control,18.63,,MY,0,0.0,
3760,control,30.68,desktop,ID,0,0.0,
3761,control,20.94,mobile,SG,0,0.0,
3762,treatment,25.63,mobile,SG,0,0.0,
3763,control,,mobile,MY,1,10.09,
3764,treatment,7.08,mobile,SG,0,0.0,
3765,treatment,35.4,mobile,SG,0,0.0,
3766,treatment,,mobile,ID,1,35.27,
3767,treatment,37.43,desktop,SG,0,0.0,
3768,control,18.35,mobile,MY,0,0.0,
3769,control,9.87,mobile,PH,0,0.0,
3770,control,48.22,,MY,0,0.0,
3771,treatment,22.46,mobile,PH,0,0.0,
3772,treatment,36.48,mobile,SG,1,14.35,
3773,control,60.4,mobile,SG,0,0.0,
3774,treatment,13.95,mobile,SG,0,0.0,
3775,control,22.23,mobile,SG,0,0.0,
3776,control,90.9,desktop,SG,0,0.0,
3777,control,36.48,desktop,SG,0,0.0,
3778,treatment,17.6,mobile,SG,1,12.92,
3779,control,26.52,desktop,MY,0,0.0,
3780,control,4.28,desktop,SG,0,0.0,
3781,treatment,21.87,,MY,0,0.0,
