user_id,variant,pre_signup_value,device,country,converted,revenue
1971,treatment,14.16,mobile,MY,0,0.0
1972,control,31.56,desktop,MY,0,0.0
1973,control,42.36,desktop,PH,1,26.58
1974,treatment,31.89,desktop,SG,0,0.0
1975,treatment,18.7,mobile,MY,1,43.61
1976,treatment,12.42,mobile,SG,0,0.0
1977,control,8.94,mobile,SG,0,0.0
1978,control,56.07,desktop,MY,0,0.0
1979,treatment,30.9,mobile,MY,0,0.0
1980,control,19.55,mobile,ID,0,0.0
1981,treatment,38.56,desktop,PH,0,0.0
1982,control,50.15,mobile,VN,0,0.0
1983,treatment,14.41,desktop,VN,1,35.99
1984,control,30.23,desktop,SG,1,4.21
1985,control,30.68,mobile,SG,1,14.55
1986,treatment,64.17,mobile,MY,0,0.0
1987,treatment,19.33,desktop,ID,0,0.0
1988,control,12.03,desktop,ID,1,46.95
1989,treatment,32.68,mobile,MY,0,0.0
1990,treatment,40.8,desktop,VN,0,0.0
1991,treatment,28.46,mobile,ID,0,0.0
1992,control,67.08,desktop,VN,0,0.0
1993,treatment,19.29,mobile,VN,0,0.0
1994,treatment,28.98,mobile,MY,0,0.0
1995,treatment,6.86,desktop,SG,0,0.0
1996,treatment,11.45,mobile,MY,0,0.0
1997,control,14.49,desktop,MY,0,0.0
1998,treatment,21.87,desktop,PH,1,20.63
1999,treatment,8.0,desktop,VN,0,0.0
2000,control,38.18,mobile,SG,0,0.0
2001,treatment,13.43,mobile,SG,0,0.0
2002,treatment,96.33,mobile,PH,1,27.93
2003,treatment,13.84,mobile,ID,0,0.0
2004,control,26.83,mobile,PH,0,0.0
2005,control,24.4,mobile,MY,1,19.11
2006,control,10.61,mobile,SG,1,11.59
2007,control,21.93,desktop,SG,0,0.0
2008,treatment,21.73,mobile,SG,0,0.0
2009,treatment,46.48,mobile,MY,0,0.0
2010,treatment,33.55,desktop,SG,1,6.54
2011,control,37.8,mobile,MY,0,0.0
2012,treatment,45.79,desktop,PH,0,0.0
2013,treatment,38.22,desktop,SG,0,0.0
2014,treatment,30.05,desktop,PH,0,0.0
2015,treatment,14.38,desktop,SG,0,0.0
2016,control,28.68,desktop,ID,0,0.0
2017,treatment,12.2,desktop,SG,0,0.0
2018,treatment,23.22,mobile,PH,0,0.0
2019,treatment,20.98,mobile,SG,0,0.0
2020,treatment,22.02,desktop,MY,0,0.0
2021,control,8.07,mobile,VN,0,0.0
2022,control,0.86,mobile,SG,0,0.0
2023,control,18.09,desktop,PH,0,0.0
2024,control,53.17,mobile,ID,0,0.0
2025,control,26.54,mobile,MY,0,0.0
2026,treatment,50.6,desktop,SG,1,16.21
2027,control,12.27,mobile,PH,0,0.0
2028,control,17.39,mobile,VN,0,0.0
2029,treatment,100.08,desktop,SG,0,0.0
2030,control,12.91,desktop,PH,0,0.0
2031,control,37.28,mobile,PH,0,0.0
2032,treatment,37.24,mobile,ID,0,0.0
2033,control,34.44,mobile,PH,0,0.0
2034,control,37.61,desktop,SG,0,0.0
2035,treatment,12.76,mobile,MY,0,0.0
2036,control,18.79,desktop,VN,0,0.0
2037,control,1.32,desktop,PH,0,0.0
2038,treatment,65.59,mobile,SG,0,0.0
2039,treatment,37.46,mobile,ID,0,0.0
2040,control,14.5,desktop,SG,1,31.61
2041,control,12.38,desktop,SG,0,0.0
2042,treatment,53.79,mobile,SG,0,0.0
2043,treatment,13.66,mobile,SG,0,0.0
2044,treatment,14.47,desktop,MY,0,0.0
2045,treatment,10.2,desktop,MY,1,40.51
2046,treatment,42.43,mobile,PH,1,106.59
2047,control,50.1,mobile,PH,0,0.0
2048,treatment,21.08,desktop,MY,0,0.0
2049,control,50.32,mobile,SG,0,0.0
2050,treatment,32.4,mobile,VN,0,0.0
2051,treatment,9.65,mobile,SG,0,0.0
2052,treatment,62.48,mobile,ID,1,9.72
2053,control,10.11,mobile,SG,0,0.0
2054,treatment,22.28,mobile,VN,0,0.0
2055,control,21.13,mobile,MY,0,0.0
2056,control,18.33,mobile,VN,0,0.0
2057,treatment,3.61,mobile,VN,1,18.15
2058,control,86.92,mobile,VN,1,28.1
2059,control,4.22,mobile,PH,0,0.0
2060,control,65.07,mobile,ID,0,0.0
2061,treatment,12.02,mobile,VN,1,30.59
2062,control,15.65,desktop,SG,1,9.53
2063,treatment,60.9,mobile,PH,0,0.0
2064,treatment,34.91,desktop,SG,0,0.0
2065,control,7.09,mobile,MY,0,0.0
2066,control,6.95,mobile,MY,0,0.0
2067,treatment,31.36,mobile,VN,0,0.0
2068,treatment,9.95,mobile,MY,0,0.0
2069,control,36.08,mobile,ID,0,0.0
2070,control,38.69,desktop,ID,0,0.0
2071,treatment,13.16,mobile,ID,0,0.0
2072,treatment,16.35,mobile,SG,0,0.0
2073,control,32.1,mobile,ID,0,0.0
2074,treatment,12.66,desktop,ID,0,0.0
2075,control,26.57,mobile,VN,0,0.0
2076,control,104.0,mobile,VN,0,0.0
2077,control,33.21,mobile,SG,0,0.0
2078,treatment,18.54,desktop,SG,0,0.0
2079,treatment,92.7,desktop,ID,0,0.0
2080,control,44.53,mobile,MY,0,0.0
2081,treatment,10.17,mobile,ID,1,22.09
2082,control,11.97,desktop,PH,1,50.6
2083,control,4.8,mobile,SG,0,0.0
2084,control,31.68,mobile,PH,0,0.0
2085,treatment,2.88,mobile,SG,0,0.0
2086,treatment,92.63,mobile,VN,1,30.87
2087,control,20.34,mobile,MY,0,0.0
2088,control,46.43,desktop,PH,0,0.0
2089,control,18.92,desktop,SG,0,0.0
2090,treatment,31.28,mobile,ID,1,15.66
2091,control,22.51,mobile,SG,0,0.0
2092,treatment,26.0,mobile,ID,0,0.0
2093,treatment,56.5,desktop,VN,0,0.0
2094,treatment,75.25,mobile,PH,0,0.0
2095,control,71.44,mobile,ID,0,0.0
2096,control,156.9,mobile,SG,0,0.0
2097,treatment,13.89,mobile,VN,0,0.0
2098,treatment,33.51,mobile,MY,0,0.0
2099,treatment,14.16,mobile,ID,0,0.0
2100,treatment,54.94,desktop,SG,0,0.0
2101,treatment,10.63,mobile,PH,0,0.0
2102,control,57.16,desktop,MY,0,0.0
2103,treatment,29.17,mobile,MY,0,0.0
2104,control,23.51,mobile,SG,0,0.0
2105,treatment,25.61,desktop,ID,0,0.0
2106,treatment,8.97,desktop,SG,0,0.0
2107,control,9.7,mobile,VN,1,20.74
2108,control,29.55,desktop,PH,0,0.0
2109,control,29.41,mobile,VN,0,0.0
2110,control,14.71,desktop,MY,0,0.0
2111,control,20.17,mobile,ID,0,0.0
2112,control,35.55,mobile,MY,0,0.0
2113,control,12.6,mobile,VN,0,0.0
2114,control,4.19,mobile,MY,0,0.0
2115,control,67.17,mobile,MY,0,0.0
2116,treatment,31.09,desktop,MY,0,0.0
2117,control,17.01,mobile,MY,0,0.0
2118,treatment,14.13,mobile,PH,1,11.03
2119,treatment,12.5,mobile,SG,0,0.0
2120,treatment,54.8,mobile,ID,0,0.0
2121,treatment,7.58,desktop,MY,1,6.24
2122,control,33.45,desktop,SG,0,0.0
2123,treatment,33.43,mobile,VN,0,0.0
2124,control,42.97,mobile,PH,0,0.0
2125,control,18.37,mobile,VN,0,0.0
2126,control,63.4,desktop,MY,1,29.78
2127,treatment,43.85,mobile,PH,0,0.0
2128,control,17.87,mobile,ID,0,0.0
2129,control,13.56,mobile,ID,0,0.0
2130,control,22.56,mobile,SG,0,0.0
2131,control,17.38,mobile,SG,0,0.0
2132,control,11.7,desktop,SG,0,0.0
2133,control,26.48,mobile,ID,0,0.0
2134,treatment,20.27,mobile,PH,0,0.0
2135,treatment,73.59,mobile,ID,1,22.74
2136,treatment,17.36,mobile,SG,0,0.0
2137,treatment,13.46,desktop,PH,0,0.0
2138,treatment,25.2,desktop,SG,0,0.0
2139,control,30.37,desktop,PH,0,0.0
2140,treatment,32.09,desktop,MY,0,0.0
2141,control,31.87,mobile,ID,0,0.0
2142,treatment,25.85,mobile,SG,0,0.0
2143,control,24.45,mobile,MY,1,37.34
2144,control,38.85,desktop,MY,0,0.0
2145,control,10.77,desktop,MY,1,13.64
2146,control,13.54,mobile,SG,0,0.0
2147,treatment,5.78,mobile,ID,0,0.0
2148,treatment,10.93,desktop,SG,1,16.13
2149,treatment,51.19,mobile,VN,0,0.0
2150,treatment,37.7,mobile,MY,1,28.55
2151,treatment,80.11,mobile,MY,0,0.0
2152,treatment,67.82,mobile,ID,0,0.0
2153,treatment,37.93,mobile,PH,0,0.0
2154,treatment,28.05,desktop,SG,1,6.34
2155,control,25.57,desktop,ID,1,18.88
2156,treatment,2.66,mobile,VN,0,0.0
2157,treatment,23.46,mobile,MY,0,0.0
2158,control,15.64,mobile,SG,0,0.0
2159,control,11.38,mobile,SG,0,0.0
2160,treatment,33.74,mobile,VN,0,0.0
2161,treatment,21.33,desktop,SG,0,0.0
2162,control,26.76,desktop,SG,0,0.0
2163,control,9.92,mobile,VN,0,0.0
2164,treatment,45.16,desktop,PH,1,3.95
2165,treatment,17.29,mobile,MY,0,0.0
2166,control,32.47,desktop,SG,1,29.14
2167,treatment,18.5,mobile,ID,0,0.0
2168,treatment,2.06,desktop,PH,1,42.02
2169,control,34.73,mobile,SG,0,0.0
2170,control,22.44,mobile,SG,0,0.0
2171,control,5.36,mobile,VN,0,0.0
2172,treatment,8.82,desktop,PH,0,0.0
2173,treatment,46.08,desktop,MY,0,0.0
2174,treatment,5.65,mobile,VN,0,0.0
2175,treatment,16.92,desktop,ID,0,0.0
2176,control,84.74,mobile,VN,0,0.0
2177,control,35.37,desktop,SG,0,0.0
2178,treatment,41.76,desktop,MY,0,0.0
2179,control,19.9,mobile,ID,0,0.0
2180,treatment,4.86,mobile,MY,0,0.0
2181,treatment,28.7,mobile,MY,0,0.0
2182,control,9.42,mobile,ID,0,0.0
2183,control,8.57,mobile,ID,0,0.0
2184,treatment,26.3,desktop,SG,0,0.0
2185,control,10.06,desktop,MY,0,0.0
2186,control,24.07,mobile,ID,0,0.0
2187,treatment,13.93,desktop,ID,0,0.0
2188,control,23.44,desktop,MY,0,0.0
2189,control,16.03,mobile,SG,0,0.0
2190,treatment,23.94,desktop,SG,1,47.5
2191,control,64.11,desktop,PH,0,0.0
2192,control,42.42,mobile,PH,0,0.0
2193,treatment,21.94,desktop,ID,0,0.0
2194,control,57.39,mobile,ID,0,0.0
2195,control,32.8,mobile,SG,0,0.0
2196,treatment,54.74,mobile,MY,0,0.0
2197,treatment,6.34,desktop,MY,0,0.0
2198,control,10.16,desktop,MY,0,0.0
2199,treatment,28.45,mobile,SG,0,0.0
2200,control,21.52,mobile,SG,0,0.0
2201,treatment,23.98,mobile,VN,0,0.0
2202,treatment,36.7,desktop,ID,0,0.0
2203,treatment,28.66,mobile,PH,0,0.0
2204,control,45.28,mobile,ID,0,0.0
2205,control,44.42,mobile,PH,0,0.0
2206,control,10.61,mobile,SG,0,0.0
2207,treatment,2.17,desktop,SG,0,0.0
2208,treatment,9.99,desktop,ID,0,0.0
2209,control,9.4,mobile,ID,0,0.0
2210,control,25.38,desktop,SG,0,0.0
2211,control,25.13,desktop,ID,0,0.0
2212,control,20.52,mobile,SG,0,0.0
2213,treatment,33.72,mobile,SG,0,0.0
2214,treatment,109.78,desktop,VN,0,0.0
2215,treatment,20.16,mobile,ID,0,0.0
2216,treatment,29.34,desktop,MY,0,0.0
2217,treatment,23.98,mobile,SG,0,0.0
2218,control,14.85,desktop,VN,0,0.0
2219,treatment,36.95,mobile,VN,0,0.0
2220,control,19.38,mobile,SG,0,0.0
2221,control,12.28,mobile,MY,0,0.0
2222,treatment,13.1,mobile,ID,0,0.0
2223,control,46.41,desktop,SG,1,24.0
2224,treatment,36.3,desktop,ID,1,23.43
2225,control,16.27,mobile,SG,0,0.0
2226,control,33.32,mobile,SG,0,0.0
2227,control,24.2,mobile,ID,0,0.0
2228,control,29.71,mobile,MY,0,0.0
2229,control,14.53,desktop,ID,0,0.0
2230,control,9.68,mobile,SG,0,0.0
2231,control,19.3,desktop,MY,0,0.0
2232,control,11.27,mobile,VN,0,0.0
2233,control,10.53,mobile,MY,0,0.0
2234,treatment,6.72,desktop,ID,0,0.0
2235,treatment,2.19,desktop,MY,0,0.0
2236,treatment,16.51,mobile,PH,0,0.0
2237,control,52.47,desktop,ID,0,0.0
2238,treatment,43.83,desktop,SG,0,0.0
2239,treatment,70.61,mobile,SG,1,29.52
2240,control,10.12,mobile,ID,0,0.0
2241,treatment,38.65,mobile,PH,0,0.0
2242,treatment,21.86,mobile,SG,0,0.0
2243,control,13.12,desktop,ID,0,0.0
2244,control,48.42,mobile,ID,0,0.0
2245,treatment,22.03,mobile,MY,0,0.0
2246,control,4.18,mobile,ID,0,0.0
2247,control,43.5,mobile,MY,0,0.0
2248,control,31.69,mobile,ID,0,0.0
2249,control,26.48,desktop,PH,0,0.0
2250,control,8.34,desktop,VN,0,0.0
2251,control,28.84,desktop,ID,1,33.22
2252,treatment,64.23,desktop,MY,0,0.0
2253,control,31.05,mobile,ID,0,0.0
2254,treatment,5.76,desktop,PH,0,0.0
2255,treatment,32.79,desktop,MY,0,0.0
2256,control,31.29,mobile,MY,0,0.0
2257,treatment,40.9,mobile,SG,0,0.0
2258,treatment,30.65,mobile,ID,0,0.0
2259,control,10.56,mobile,MY,0,0.0
2260,control,25.41,mobile,SG,0,0.0
2261,treatment,19.57,mobile,ID,0,0.0
2262,treatment,27.74,mobile,VN,0,0.0
2263,control,49.64,desktop,SG,0,0.0
2264,treatment,13.9,mobile,ID,1,25.66
2265,treatment,77.78,mobile,VN,0,0.0
2266,treatment,32.63,desktop,VN,0,0.0
2267,treatment,43.67,desktop,MY,1,5.46
2268,control,39.66,mobile,SG,0,0.0
2269,control,31.69,mobile,MY,0,0.0
2270,control,36.02,mobile,MY,0,0.0
2271,control,0.22,desktop,MY,0,0.0
2272,treatment,39.61,desktop,ID,0,0.0
2273,treatment,11.33,mobile,PH,0,0.0
2274,treatment,23.07,desktop,ID,0,0.0
2275,control,31.53,desktop,PH,0,0.0
2276,control,51.17,desktop,ID,0,0.0
2277,control,11.33,mobile,ID,1,23.86
2278,control,16.85,desktop,SG,0,0.0
2279,treatment,18.77,mobile,PH,0,0.0
2280,treatment,27.99,mobile,ID,0,0.0
2281,treatment,19.71,mobile,MY,0,0.0
2282,treatment,36.13,mobile,SG,0,0.0
2283,control,4.38,mobile,ID,0,0.0
2284,control,21.68,mobile,SG,0,0.0
2285,treatment,68.47,mobile,PH,1,7.39
2286,control,19.75,mobile,SG,0,0.0
2287,control,32.72,desktop,ID,0,0.0
2288,control,45.88,desktop,MY,1,16.04
2289,treatment,31.96,mobile,MY,0,0.0
2290,treatment,82.39,mobile,PH,0,0.0
2291,control,25.86,mobile,SG,0,0.0
2292,treatment,37.42,desktop,SG,0,0.0
2293,control,28.86,desktop,SG,0,0.0
2294,control,59.47,mobile,SG,0,0.0
2295,control,17.53,desktop,MY,0,0.0
2296,control,86.77,desktop,SG,1,8.58
2297,treatment,14.19,desktop,MY,0,0.0
2298,control,72.85,desktop,ID,0,0.0
2299,treatment,10.18,mobile,PH,0,0.0
2300,treatment,38.28,desktop,SG,0,0.0
2301,control,24.2,desktop,PH,0,0.0
2302,treatment,45.23,desktop,VN,0,0.0
2303,control,33.3,desktop,ID,0,0.0
2304,control,43.55,desktop,ID,1,16.93
2305,control,9.85,desktop,MY,0,0.0
2306,treatment,5.29,mobile,SG,0,0.0
2307,control,8.43,mobile,VN,1,25.08
2308,control,8.22,mobile,VN,0,0.0
2309,control,9.74,desktop,MY,0,0.0
2310,treatment,15.01,mobile,SG,0,0.0
2311,treatment,14.9,mobile,SG,0,0.0
2312,treatment,24.63,desktop,MY,0,0.0
2313,treatment,12.06,mobile,VN,0,0.0
2314,control,12.92,mobile,SG,0,0.0
2315,control,20.7,desktop,ID,0,0.0
2316,control,49.55,mobile,PH,0,0.0
2317,control,17.29,mobile,MY,0,0.0
2318,treatment,23.41,mobile,ID,0,0.0
2319,treatment,26.39,desktop,MY,0,0.0
2320,control,10.8,mobile,SG,0,0.0
2321,treatment,18.68,mobile,ID,0,0.0
2322,control,13.82,mobile,SG,0,0.0
2323,treatment,46.37,desktop,ID,0,0.0
2324,control,43.78,mobile,MY,1,2.09
2325,treatment,12.65,mobile,PH,0,0.0
2326,treatment,23.07,desktop,ID,0,0.0
2327,control,37.44,desktop,VN,0,0.0
2328,control,30.72,mobile,ID,0,0.0
2329,treatment,33.15,mobile,ID,1,22.24
2330,treatment,10.86,desktop,MY,0,0.0
2331,treatment,71.09,mobile,MY,0,0.0
2332,control,14.77,desktop,ID,0,0.0
2333,treatment,14.42,mobile,ID,0,0.0
2334,treatment,7.48,mobile,ID,0,0.0
2335,control,21.41,mobile,SG,0,0.0
2336,treatment,53.15,mobile,SG,0,0.0
2337,treatment,30.5,desktop,SG,0,0.0
2338,control,22.73,desktop,SG,1,8.95
2339,control,41.59,desktop,PH,0,0.0
2340,treatment,52.26,desktop,ID,0,0.0
2341,control,43.71,mobile,ID,0,0.0
2342,control,3.76,desktop,SG,0,0.0
2343,treatment,41.84,desktop,PH,0,0.0
2344,control,34.1,mobile,SG,0,0.0
2345,control,12.41,desktop,SG,0,0.0
2346,treatment,34.2,desktop,PH,0,0.0
2347,treatment,53.23,mobile,ID,1,25.6
2348,control,15.32,mobile,SG,0,0.0
2349,control,45.87,mobile,SG,0,0.0
2350,control,30.99,desktop,MY,0,0.0
2351,treatment,0.62,desktop,ID,0,0.0
2352,control,24.03,desktop,SG,0,0.0
2353,control,30.1,desktop,ID,0,0.0
2354,treatment,19.28,mobile,MY,0,0.0
2355,treatment,31.83,desktop,ID,0,0.0
2356,treatment,22.1,mobile,ID,0,0.0
2357,treatment,98.39,desktop,PH,1,25.0
2358,treatment,18.21,mobile,SG,0,0.0
2359,control,12.72,mobile,SG,0,0.0
2360,control,44.29,mobile,SG,0,0.0
2361,control,20.12,mobile,SG,0,0.0
2362,control,23.03,mobile,MY,0,0.0
2363,treatment,21.53,mobile,SG,0,0.0
2364,treatment,42.61,mobile,PH,1,36.32
2365,control,9.67,desktop,PH,0,0.0
2366,control,45.81,mobile,ID,0,0.0
2367,treatment,36.12,mobile,MY,0,0.0
2368,control,77.94,mobile,ID,0,0.0
2369,treatment,28.4,desktop,ID,0,0.0
2370,treatment,10.34,mobile,ID,0,0.0
2371,treatment,28.63,desktop,SG,0,0.0
2372,control,31.3,mobile,PH,0,0.0
2373,treatment,56.37,mobile,MY,0,0.0
2374,treatment,10.32,desktop,SG,0,0.0
2375,treatment,5.76,mobile,MY,0,0.0
2376,control,29.08,mobile,SG,0,0.0
2377,treatment,80.18,desktop,VN,0,0.0
2378,treatment,39.92,mobile,ID,1,10.98
2379,control,41.56,mobile,PH,0,0.0
2380,control,7.28,mobile,VN,0,0.0
2381,control,25.62,desktop,ID,0,0.0
2382,treatment,57.09,desktop,PH,1,14.16
2383,control,31.57,mobile,VN,0,0.0
2384,control,5.35,mobile,SG,0,0.0
2385,control,25.23,mobile,SG,0,0.0
2386,control,37.98,mobile,MY,0,0.0
2387,treatment,23.18,desktop,ID,0,0.0
2388,control,11.53,mobile,PH,0,0.0
2389,treatment,45.23,desktop,MY,0,0.0
2390,control,17.62,desktop,PH,0,0.0
2391,control,33.78,mobile,ID,0,0.0
2392,treatment,24.72,desktop,MY,0,0.0
2393,treatment,17.08,desktop,ID,0,0.0
2394,control,86.15,mobile,PH,0,0.0
2395,control,15.53,mobile,MY,0,0.0
2396,control,26.32,desktop,MY,1,3.75
2397,control,24.66,desktop,ID,0,0.0
2398,control,28.54,desktop,MY,0,0.0
2399,treatment,81.97,mobile,SG,0,0.0
2400,control,38.01,desktop,PH,0,0.0
2401,control,16.94,desktop,SG,0,0.0
2402,treatment,65.63,mobile,SG,0,0.0
2403,treatment,42.74,mobile,PH,0,0.0
2404,control,17.22,mobile,ID,0,0.0
2405,treatment,59.01,desktop,MY,1,29.01
2406,treatment,7.2,mobile,MY,0,0.0
2407,treatment,9.3,desktop,SG,0,0.0
2408,control,4.96,mobile,SG,0,0.0
2409,treatment,2.76,desktop,VN,0,0.0
2410,treatment,56.2,mobile,SG,0,0.0
2411,treatment,28.81,desktop,SG,0,0.0
2412,treatment,5.49,mobile,PH,0,0.0
2413,control,24.17,desktop,PH,1,24.56
2414,treatment,46.86,desktop,ID,0,0.0
2415,control,13.26,mobile,SG,0,0.0
2416,control,19.28,mobile,SG,0,0.0
2417,control,88.84,mobile,VN,0,0.0
2418,treatment,20.73,mobile,ID,0,0.0
2419,treatment,6.0,desktop,PH,1,58.88
2420,treatment,16.09,mobile,MY,0,0.0
2421,treatment,5.08,desktop,PH,0,0.0
2422,control,40.25,mobile,VN,0,0.0
2423,treatment,11.65,desktop,MY,1,25.28
2424,control,11.31,mobile,MY,0,0.0
2425,control,94.19,desktop,SG,1,21.76
2426,treatment,8.33,mobile,ID,0,0.0
2427,treatment,6.9,desktop,SG,0,0.0
2428,treatment,9.77,mobile,SG,1,46.11
2429,control,47.89,mobile,ID,0,0.0
2430,treatment,36.56,desktop,ID,0,0.0
2431,treatment,15.91,mobile,MY,0,0.0
2432,control,14.7,mobile,VN,1,0.81
2433,control,34.56,mobile,SG,0,0.0
2434,control,29.64,desktop,ID,0,0.0
2435,control,21.82,desktop,ID,0,0.0
2436,treatment,37.47,mobile,ID,0,0.0
2437,control,9.15,desktop,ID,0,0.0
2438,treatment,11.83,mobile,ID,0,0.0
2439,treatment,38.89,mobile,PH,0,0.0
2440,control,31.46,mobile,PH,0,0.0
2441,treatment,25.5,mobile,VN,0,0.0
2442,treatment,91.99,desktop,VN,0,0.0
2443,treatment,43.49,mobile,ID,0,0.0
2444,treatment,16.32,mobile,ID,0,0.0
2445,control,12.79,mobile,MY,0,0.0
2446,treatment,32.57,desktop,ID,0,0.0
2447,control,56.08,mobile,SG,0,0.0
2448,treatment,4.24,mobile,MY,0,0.0
2449,treatment,30.85,desktop,VN,1,24.11
2450,treatment,19.02,mobile,ID,0,0.0
2451,control,28.8,desktop,SG,1,41.87
2452,control,6.39,mobile,ID,0,0.0
2453,control,56.05,mobile,MY,0,0.0
2454,control,66.59,mobile,PH,0,0.0
2455,control,40.71,mobile,SG,1,40.16
2456,control,75.75,mobile,ID,0,0.0
2457,treatment,18.25,desktop,ID,0,0.0
2458,treatment,30.31,mobile,ID,0,0.0
2459,treatment,41.14,mobile,SG,1,37.92
2460,treatment,32.89,mobile,PH,0,0.0
2461,treatment,20.22,desktop,PH,0,0.0
2462,treatment,22.01,desktop,MY,0,0.0
2463,treatment,62.56,mobile,SG,0,0.0
2464,treatment,24.51,desktop,ID,1,30.2
2465,control,53.89,desktop,MY,0,0.0
2466,treatment,23.53,mobile,MY,0,0.0
2467,treatment,53.67,mobile,MY,1,78.35
2468,control,26.58,mobile,MY,0,0.0
2469,control,38.74,mobile,PH,1,19.61
2470,treatment,14.23,desktop,VN,0,0.0
2471,treatment,30.26,desktop,ID,0,0.0
2472,treatment,14.41,mobile,SG,1,18.46
2473,control,17.88,mobile,MY,0,0.0
2474,control,19.1,desktop,SG,0,0.0
2475,control,21.71,mobile,ID,1,68.89
2476,treatment,49.46,mobile,ID,0,0.0
2477,control,17.31,desktop,VN,0,0.0
2478,control,27.98,mobile,MY,1,11.17
2479,treatment,53.78,mobile,SG,0,0.0
2480,treatment,38.17,desktop,ID,1,32.44
2481,treatment,4.35,mobile,MY,0,0.0
2482,control,6.21,mobile,SG,0,0.0
2483,control,33.34,desktop,MY,0,0.0
2484,control,16.59,mobile,SG,0,0.0
2485,treatment,5.32,mobile,SG,0,0.0
2486,control,15.59,mobile,MY,0,0.0
2487,treatment,34.26,desktop,PH,0,0.0
2488,control,18.92,mobile,PH,0,0.0
2489,control,25.98,mobile,SG,0,0.0
2490,control,20.33,mobile,MY,0,0.0
2491,treatment,13.79,mobile,PH,0,0.0
2492,treatment,29.82,desktop,VN,1,8.75
2493,treatment,4.72,desktop,PH,0,0.0
2494,control,12.3,mobile,MY,0,0.0
2495,control,43.38,desktop,PH,0,0.0
2496,control,6.42,desktop,ID,0,0.0
2497,treatment,24.99,desktop,SG,0,0.0
2498,control,17.73,mobile,SG,0,0.0
2499,control,16.36,mobile,VN,0,0.0
2500,treatment,46.31,desktop,VN,0,0.0
2501,treatment,52.72,mobile,MY,0,0.0
2502,control,9.75,mobile,ID,0,0.0
2503,control,21.85,mobile,MY,0,0.0
2504,control,3.37,mobile,ID,0,0.0
2505,treatment,44.5,mobile,MY,0,0.0
2506,treatment,23.99,mobile,MY,0,0.0
2507,control,5.96,mobile,MY,0,0.0
2508,control,12.84,mobile,MY,0,0.0
2509,control,8.94,mobile,VN,0,0.0
2510,control,12.19,mobile,PH,0,0.0
2511,treatment,3.79,desktop,SG,0,0.0
2512,control,62.11,mobile,SG,1,27.62
2513,treatment,10.11,mobile,SG,0,0.0
2514,control,24.94,desktop,SG,0,0.0
2515,treatment,34.03,mobile,ID,0,0.0
2516,treatment,52.77,mobile,MY,0,0.0
2517,treatment,25.61,mobile,SG,0,0.0
2518,treatment,20.08,mobile,VN,1,35.74
2519,treatment,26.44,mobile,PH,1,15.82
2520,treatment,9.7,mobile,SG,0,0.0
2521,treatment,10.46,mobile,ID,0,0.0
2522,treatment,19.71,mobile,MY,0,0.0
2523,control,2.32,mobile,ID,0,0.0
2524,treatment,14.05,desktop,MY,0,0.0
2525,treatment,16.84,mobile,SG,0,0.0
2526,treatment,83.39,mobile,MY,0,0.0
2527,treatment,57.48,mobile,VN,1,37.91
2528,treatment,33.94,desktop,ID,1,13.52
2529,control,45.28,mobile,ID,0,0.0
2530,treatment,10.38,desktop,PH,0,0.0
2531,treatment,26.98,mobile,PH,0,0.0
2532,control,41.43,desktop,PH,0,0.0
2533,control,10.46,mobile,SG,0,0.0
2534,control,6.23,desktop,SG,0,0.0
2535,treatment,31.38,mobile,PH,0,0.0
2536,treatment,6.99,mobile,VN,0,0.0
2537,treatment,36.22,desktop,ID,0,0.0
2538,control,52.15,desktop,VN,1,42.32
2539,treatment,10.78,desktop,ID,1,36.09
2540,control,11.56,mobile,SG,0,0.0
2541,treatment,51.11,mobile,VN,0,0.0
2542,treatment,25.71,mobile,PH,0,0.0
2543,treatment,46.5,mobile,ID,0,0.0
2544,control,20.29,mobile,ID,0,0.0
2545,treatment,21.53,mobile,MY,0,0.0
2546,treatment,25.21,mobile,ID,1,48.01
2547,treatment,72.36,desktop,MY,1,12.34
2548,treatment,44.01,mobile,ID,1,5.08
2549,control,13.65,mobile,ID,1,5.92
2550,control,28.46,mobile,SG,0,0.0
2551,control,19.17,mobile,SG,0,0.0
2552,treatment,16.36,mobile,SG,0,0.0
2553,control,35.49,desktop,ID,0,0.0
2554,treatment,30.46,mobile,MY,1,16.24
2555,treatment,10.9,mobile,ID,0,0.0
2556,control,25.25,mobile,ID,0,0.0
2557,treatment,15.94,mobile,SG,0,0.0
2558,treatment,33.89,mobile,PH,0,0.0
2559,treatment,15.35,mobile,ID,0,0.0
2560,treatment,21.64,desktop,ID,0,0.0
2561,treatment,16.74,mobile,SG,0,0.0
2562,control,4.53,mobile,ID,0,0.0
2563,treatment,69.98,mobile,ID,0,0.0
2564,treatment,25.04,mobile,PH,0,0.0
2565,control,71.6,mobile,SG,0,0.0
2566,control,25.91,mobile,ID,0,0.0
2567,control,40.12,desktop,VN,0,0.0
2568,treatment,14.44,mobile,PH,0,0.0
2569,control,14.76,mobile,PH,0,0.0
2570,control,23.98,mobile,SG,0,0.0
2571,treatment,71.18,mobile,ID,0,0.0
2572,treatment,11.25,mobile,SG,1,28.0
2573,treatment,3.36,mobile,ID,1,20.89
2574,treatment,50.3,mobile,ID,0,0.0
2575,control,41.87,desktop,ID,0,0.0
2576,treatment,17.53,mobile,VN,0,0.0
